x,x,x,x,x,x,x,x,f
-1.331,-1.2113,-1.4735,-1.6699,1.1872,-0.08497,0.069246,1.4295,0.60065
-0.016688,-1.1365,0.2481,-0.35159,0.23616,-0.45908,0.72116,-1.4096,0.38079
1.4205,1.7239,-1.0449,-0.64989,-0.51282,-0.70974,0.3047,-0.83308,-0.19358
-0.15878,0.6382,-0.91878,1.4481,-1.3474,0.65256,-1.4323,-0.90424,-1.2165
0.96135,-1.6608,-0.86142,1.5094,-0.73165,-0.75326,-0.81959,-1.508,0.35836
1.5842,-1.1401,0.76907,0.36087,-0.87696,-0.084626,-1.1572,0.98419,0.23168
0.49902,-0.54687,0.54774,-0.5164,-0.6332,-0.20805,0.99765,-0.22984,0.36168
-1.6845,1.3788,1.3534,0.071651,-0.052269,-0.72213,0.27706,-0.97599,-0.2516
0.11748,-0.39453,-0.034343,1.3677,0.17643,-0.84661,-0.27755,-0.51859,0.64076
-0.78524,0.19719,1.6847,0.054252,-1.3096,-0.65076,0.16185,0.71847,1.3168
-0.17233,1.1298,0.6422,-1.3374,-1.5888,-0.94542,-0.80004,0.39887,-0.27577
-0.21633,0.60081,-0.20778,1.0172,1.4776,-0.23187,-0.27873,1.2816,0.82228
-1.3869,-0.01629,-0.87552,1.5797,-0.65067,0.48411,-0.095951,1.4414,-0.19498
-1.3055,1.5389,-1.0669,1.2094,-1.0668,0.31484,-1.1461,-0.77431,-0.98493
-1.5558,1.4961,-1.1748,-1.4609,0.89207,-1.3833,0.47731,-0.4351,0.59318
-1.4551,0.6149,-0.98571,-0.13505,-1.6185,1.7173,0.29317,-1.4597,1.9211
-1.1292,-0.6893,0.58893,0.56803,1.5435,-0.032643,0.84958,-1.4325,-1.9076
-1.6925,-0.45167,-1.1298,0.42321,-0.84326,-0.45107,-0.065236,1.4072,0.73985
-0.70333,1.1768,-0.67039,-1.5774,-1.4398,-1.3151,-1.3717,-0.089035,0.47879
-0.18891,-0.43815,1.2074,0.44247,1.0275,0.43324,-0.63374,-1.6364,-1.5562
0.60961,-0.19074,-0.063286,0.30675,-0.1379,1.7208,-0.92215,1.4215,0.30561
0.53666,0.61459,-0.80227,-0.46982,0.7858,1.3719,-0.16201,-0.67781,-0.091465
1.4837,1.5792,-0.32745,-0.16404,1.6028,1.0863,1.4412,-0.74657,-1.1575
-0.50633,1.4941,-1.2118,-0.89139,-0.72522,1.6152,-0.49887,1.2889,-0.6297
0.83854,-1.4661,0.34718,0.066101,1.3124,-0.7348,0.66702,-0.72308,0.47723
1.3554,-0.61061,1.3341,0.7266,-0.41244,-1.1866,0.62243,0.49671,0.21877
1.0262,-0.64014,0.81064,-0.077086,0.83018,0.62397,-1.3555,-1.3364,-0.069468
-0.19597,0.56396,-1.5323,-1.6777,1.5634,-1.359,0.76251,-0.51702,0.86987
-0.17733,-0.72145,0.97575,-0.26118,-0.94409,1.024,-0.14121,-1.4011,-1.2067
0.68002,-0.60787,-0.32518,-1.0836,-0.29174,1.2176,1.503,1.0664,0.46346
0.6351,-1.2864,-1.7148,-1.1636,0.91961,0.29037,1.524,-1.4786,-1.3904
-1.6741,0.31766,1.2457,1.0569,0.78759,-1.0437,-0.93271,0.65087,0.30218
-1.4595,-0.65151,-0.086471,1.0234,0.59869,-0.050171,-1.4217,-1.5676,1.0658
-0.59758,1.4062,0.07073,0.51432,-0.60334,-1.3771,0.74433,-0.59844,0.53451
0.9134,-0.16495,-1.0546,0.57067,-1.1848,0.0038793,-0.087707,-1.0973,-1.7541
-1.6746,-1.5709,-1.5341,-0.96706,0.19805,-1.5599,-1.702,-1.6125,-1.004
-0.45481,0.42872,1.3901,-0.47021,-1.5274,-1.7185,0.91671,0.86327,1.0027
1.5642,0.012697,-0.58787,0.12436,-1.6748,1.1591,1.6257,1.0316,1.2398
0.51125,1.5644,0.51878,0.63821,1.4293,-0.91982,-0.20775,-0.073967,1.8127
1.2186,-0.54161,0.80684,-0.7309,0.8571,0.55773,0.10114,-0.71648,0.21941
0.66183,-0.12999,-0.27168,0.52763,-1.1066,-1.1066,0.82426,-1.0316,-1.1229
-0.94618,-0.40868,-1.2174,-1.0291,0.22767,-1.2568,-0.82395,0.056633,-1.1072
-0.20916,-1.2638,-0.27922,-0.94314,0.002292,1.1492,1.6771,0.90268,0.15613
1.0047,0.2142,0.079216,0.18294,1.4961,1.6715,-0.51908,-1.4505,-1.2201
-0.66074,1.0802,-1.7046,1.5072,1.0582,0.96508,-1.6437,-1.436,0.28182
1.1057,1.2226,0.53369,-1.312,-1.4713,0.96408,1.4122,1.1667,1.6412
0.42399,0.97123,0.15901,0.13322,1.6582,1.5739,-1.2451,0.59853,1.2788
-0.07698,1.3663,0.18402,-0.57593,-0.6055,0.74471,0.59354,-0.3869,0.52065
1.2271,-1.048,-1.0882,-0.050141,-1.7055,-1.5807,-0.9064,1.4103,1.5388
1.2092,0.68334,1.2493,1.0798,1.4962,1.4829,-0.53712,-1.7058,-1.3345
0.67321,-0.13442,-1.6874,0.37439,1.0139,0.50951,0.93807,0.6644,0.10539
-1.5218,-0.80776,0.55866,0.78669,0.63578,0.14618,-0.84784,0.29685,1.4363
-1.4658,-0.083473,1.5306,-1.3944,1.2714,1.2062,-1.5719,-1.4601,-0.67462
-1.0324,0.40679,-0.62932,0.079716,-0.17706,-1.4978,-0.16071,0.14626,0.698
1.1917,-0.22156,0.44777,-1.0476,-1.594,0.15551,-0.72489,-1.517,-0.7194
-1.1153,-1.4976,0.35294,-0.45965,-0.50042,1.5004,-1.2842,0.55316,1.2741
-0.49033,0.67137,0.73459,0.61427,-0.16828,-0.41374,-0.53433,-1.1041,0.37399
-0.41286,1.5018,1.4151,1.1729,1.5097,-1.2216,0.25929,1.3025,0.37314
-0.20333,0.066661,-0.1008,-1.3846,-0.62383,-0.6793,-0.28833,-1.4027,-0.22798
-0.58999,1.6121,-0.065725,0.10536,-1.5124,-0.56716,-1.3603,1.403,1.4087
-0.74391,1.222,0.12007,1.4122,1.5435,-0.49152,0.76418,-1.1668,-0.53483
0.91081,-1.6514,-0.51554,-0.98635,-0.080282,-0.28288,-0.25435,-0.758,1.0937
-0.2465,-0.73153,-1.5763,1.4344,-0.54388,0.60672,1.224,-0.93704,1.018
0.20232,1.378,-1.5321,0.9075,-1.7121,1.5823,-0.70039,-0.015433,-0.91837
0.87577,-0.75031,-0.42444,0.60296,-1.3211,-1.6597,-1.646,-1.5054,0.81047
-0.45717,0.83455,-0.66868,-0.0078852,0.18647,0.71048,-0.079671,0.11988,0.72511
1.6109,1.0947,1.0143,0.79533,1.6752,-0.61769,-0.41008,0.25093,0.99488
-0.81264,0.86607,0.89727,0.15701,0.83712,0.53786,-0.074204,-1.2611,-0.97465
-0.31142,-0.93184,-0.93864,1.1379,-0.85927,-0.075086,1.0618,1.4214,-0.93457
-0.33951,0.69065,-1.1419,0.1815,0.938,-0.82614,-0.48951,-1.7331,0.66736
0.66659,1.1884,-1.3602,-0.62125,-0.62434,1.5073,1.0972,0.11578,0.74113
-1.5539,0.67117,0.75506,-1.5641,-0.87805,1.2116,0.93588,-0.1512,0.6799
-0.42441,-0.83194,-0.82989,0.26901,-0.36738,0.8451,1.3408,-0.61138,-0.36919
1.4088,-1.3669,-1.3124,0.749,0.82439,-0.80222,0.79392,0.99913,1.7005
-0.35736,1.3995,-0.61051,-1.5409,-0.27605,-0.84866,-0.86098,1.1278,-1.3575
1.4656,0.17477,0.87628,0.069734,0.88241,-1.6452,-0.14563,1.5329,-1.6092
1.4692,-1.5326,-1.2956,-1.0327,-1.6872,-1.0685,0.044952,-1.3988,-1.4931
0.31031,-0.84668,0.24792,0.21685,-1.567,-0.036316,0.91073,0.044172,-1.0174
-0.29936,0.56639,-1.6635,-0.88966,-0.40806,-1.5807,1.2053,1.6981,-0.67196
-1.134,-0.83449,0.93807,-1.4521,-1.3441,-1.1512,-0.9713,0.32866,-1.7679
0.71415,-1.6327,-0.39175,-1.465,1.6748,-0.31052,0.19238,-0.29364,1.1513
-0.51151,-0.78421,-1.1968,0.74828,0.96477,0.41452,0.74429,1.284,0.96471
-1.4367,-0.99333,0.4811,0.82266,1.5185,-0.8072,-0.26607,0.38293,1.2606
1.0941,1.1015,-0.8911,0.66681,0.89307,-0.89527,-0.4307,0.5303,0.39095
-0.36718,-0.52398,1.5785,1.1725,-0.58893,0.53008,-0.51739,1.6545,-0.13384
1.3651,-0.62381,-1.4719,-1.1914,-1.0716,-1.0367,0.42195,1.1924,-1.1684
0.25143,-0.21919,0.59058,-0.1161,-0.6305,1.3178,-0.32835,0.67578,0.056719
0.47061,-1.7173,1.256,0.70672,0.19627,1.0309,-0.67666,-0.81464,-0.87192
-1.0576,-0.033388,-0.81631,1.6948,1.3141,0.84188,1.0656,-1.0581,-1.7916
1.0874,-0.63118,-0.9184,1.6374,-1.3671,1.5821,-0.33187,0.75703,-1.9457
-0.9619,0.52584,0.52274,0.95903,-1.2713,1.0302,1.3465,0.53336,-0.84025
0.61518,0.68839,1.0678,1.7065,0.095755,0.86734,-0.63393,1.386,-0.24432
0.71983,1.3735,0.6765,-0.11217,0.86022,1.6449,0.82661,-1.6891,-1.4014
0.092498,-0.70465,1.1908,-0.21926,-1.5281,0.93604,0.98728,0.30755,-0.64901
-0.58256,0.66558,0.66894,-1.1309,-1.4261,1.4454,0.80629,1.5709,0.17374
-1.2021,-0.12282,-0.97876,-0.12099,-0.095598,0.89466,-0.028831,0.085397,0.6613
1.1936,-0.19796,-1.4176,-0.93667,1.1235,1.6267,-0.66317,0.48196,1.1672
-0.65373,-0.3156,-1.2262,-1.7057,1.459,-0.20999,-0.0089195,0.28697,1.1278
0.16663,1.1754,1.0626,0.36515,-1.4534,-0.79613,0.61002,-1.6913,-1.3582
1.3417,-0.11117,-1.065,1.6027,1.0724,-1.5447,-1.1777,-1.0599,-0.31605
1.2768,-0.26108,0.65567,-1.3458,-1.3866,-1.5591,0.23131,-0.014436,-1.2137
-0.58107,1.544,1.7144,-0.58839,0.48008,-1.5869,-1.5214,-1.7152,-0.0014384
-1.2848,1.6595,0.36101,-0.80563,-1.2978,0.13161,0.12341,-1.7392,-0.21202
-0.90522,1.6654,0.0739,0.34203,-0.85243,-0.071628,-1.4902,-1.4557,0.425
-1.5779,1.6154,1.2203,0.95953,-0.36041,1.077,-1.5328,-0.37862,-0.28166
-1.5101,-1.257,1.0495,1.19,1.6393,-1.0429,-1.673,0.089825,0.0033969
0.85277,-1.283,0.47602,-1.4884,-1.3426,-0.84011,-0.21048,-1.5341,-0.5356
1.6906,0.68376,-0.079939,1.154,-1.3434,0.51192,-0.74772,0.19154,-0.19401
0.30763,1.291,1.5068,-1.0305,-1.5622,1.172,-0.30737,-0.24354,0.58601
-1.0341,0.87574,-1.5255,-1.0883,1.678,-1.367,-1.2948,0.38219,-2.895
0.63882,-1.3261,0.89191,1.5995,-0.46844,1.4847,0.82142,-0.6795,0.5023
-1.4193,-1.4289,-0.65907,-0.99823,-1.4912,-1.2899,1.501,0.33846,-1.1377
0.71824,-0.6371,0.91366,1.0089,1.6784,-1.4279,0.77663,-1.1548,-0.70792
-1.1915,0.64553,-0.03764,-0.69143,-0.31549,0.53979,-0.29435,-0.90904,0.84341
-0.17909,-0.36377,-0.84788,0.32075,-0.037415,1.0697,1.0544,0.42722,-0.99112
-1.6002,-1.1085,-0.63692,-0.68904,0.82763,-0.22177,1.5242,1.4103,1.7725
-1.2243,0.48901,0.6313,-0.59416,-0.38959,-0.30018,1.6011,-0.2771,0.15868
-0.4067,-1.0845,1.2236,0.68778,0.0053296,1.6845,1.5588,-1.2515,1.2131
0.69612,0.48035,-1.3723,-0.80728,1.6097,-0.35444,-0.88702,0.623,-0.60056
0.31944,0.14432,1.4628,1.523,-0.26806,0.14781,-0.32792,1.1011,-0.47206
-1.125,1.237,0.33725,1.2541,-1.1537,0.83354,-1.1044,-1.6334,-1.6768
-0.96701,-1.5292,0.32533,0.50817,-0.74759,1.2782,-1.0399,1.0474,0.94191
-1.0791,-1.4033,-0.57669,-0.62358,-0.20945,0.56797,0.96563,-1.0941,0.13148
0.62374,1.662,0.85271,1.712,1.5427,-0.67783,1.666,-0.61662,-0.42034
0.74652,-1.5187,-1.422,0.66425,-0.31839,0.31619,-1.0396,1.4634,0.5943
-1.0332,1.482,-0.34143,-0.53183,0.10931,1.169,-0.1997,-1.1798,-0.12465
0.15221,-0.79729,1.3962,-1.4422,-0.1592,0.022702,1.1709,0.51161,0.49274
0.7196,-0.42832,0.11112,-0.27782,-1.4415,-0.84645,0.94836,1.0656,-0.555
-0.92643,-1.1592,-0.57646,-1.7111,0.69394,-1.4401,1.0835,-1.5976,1.2752
1.5407,0.90657,0.92137,-0.10238,-0.52124,-1.5787,-1.2679,0.93832,-0.78582
-0.0688,-1.6626,1.0114,0.51915,-1.6492,1.4572,-0.14813,-0.0084995,-0.93894
0.86945,1.726,0.04647,1.1165,-0.73691,-1.2243,-1.3465,-1.7355,1.246
0.40489,-1.3933,1.1831,0.36265,0.41182,0.42637,-1.597,0.30632,0.49604
0.60973,-0.76887,-1.1844,-1.3018,-1.0249,-1.3376,-1.5347,-0.82413,-0.38151
-0.51236,-0.18439,-0.61687,-0.97336,-0.38042,-0.75865,-0.21562,1.1447,-0.82111
1.1217,1.5579,1.5044,-1.5741,-0.77295,0.80201,0.1741,1.2961,0.55271
-1.2543,0.74042,0.062424,-1.0291,1.6215,-0.54156,-0.28889,0.70846,-0.53231
-0.82544,0.74919,-0.61402,1.1517,-0.95071,1.5891,-0.31729,-0.7656,-0.6925
-1.5386,-1.3692,-1.2416,0.92149,-0.79626,1.4946,-1.3488,0.14209,-1.1551
-1.5332,0.75307,-0.037257,-0.20261,-1.581,-0.011797,1.2993,0.53102,-0.7108
-1.2832,-1.0929,-1.5301,0.12848,-1.3619,0.53105,-1.5899,0.55884,0.67962
-1.277,1.0517,-1.3651,0.29424,1.2255,0.99359,-0.3857,1.5722,1.0059
-1.0842,-0.81417,-1.011,0.547,0.65544,-0.4772,1.0024,1.5974,1.3038
-0.95653,0.64615,-0.91921,1.2824,-0.49309,0.66015,1.5718,0.68215,-0.48232
-1.0858,0.055811,-0.99914,-0.98974,0.95165,-0.29669,0.71635,-0.72956,1.5458
-0.61843,0.64112,0.26947,-0.51805,1.6206,-1.7189,0.034711,1.2736,-1.0721
0.61635,1.6422,1.1875,1.6802,-0.59947,-1.2192,0.28366,-0.57323,0.73438
1.6359,0.2335,0.54346,0.6918,0.11005,0.36938,0.30461,0.41341,0.56534
1.4025,-1.4141,1.1993,0.50573,-0.36927,1.4033,0.64208,-0.96251,-0.32561
-0.18362,-1.0075,0.51388,-1.4326,-0.079122,-1.1272,-0.13547,1.23,-2.5218
-0.48987,-0.47804,-0.70111,1.6041,1.2493,0.013776,0.053836,-1.58,-0.40445
1.0975,-0.15739,-1.5843,0.0052029,0.62303,0.20075,-0.86788,0.79234,0.24736
1.1001,-0.12304,0.81128,0.26905,1.1151,0.21093,-0.48505,0.54977,0.4484
-1.0779,1.5321,0.38613,-1.5279,0.50727,0.81955,0.75582,-0.25626,0.96399
-0.3698,-1.0088,-1.2517,1.0115,1.1637,-0.17444,-0.17716,-0.39982,1.6331
0.38278,0.94961,-0.13857,-0.91028,0.76583,0.82779,-1.4899,0.2624,0.92788
0.48868,1.0471,0.48775,0.52169,-0.62812,1.6692,-1.5717,0.94317,0.61578
-0.070049,-1.3187,-1.0626,0.96153,1.4476,1.5738,1.5916,-0.39713,-1.6372
-1.4308,1.2683,-1.6211,1.7017,0.076821,-0.76165,1.4412,0.036533,-0.76273
1.6993,0.8886,-0.54755,0.48368,-0.715,1.0796,-0.94567,0.87983,0.0072329
-1.7131,0.2373,1.5584,-1.6254,1.1547,0.40275,-0.70999,-0.5382,-0.2273
-0.038101,1.2241,-0.43982,1.41,-1.1066,0.18348,-1.2389,-1.4424,-0.95028
-1.277,0.093089,-1.2256,-0.70419,0.78507,1.7116,1.4754,-0.92997,-1.8942
-1.0932,1.6956,1.0539,-0.89206,0.48927,-0.79756,-1.1079,-0.88354,0.23793
-0.74576,0.05092,-1.6817,1.5082,-1.542,0.93411,0.78887,-0.44719,1.4332
-0.16819,1.1153,-1.3555,0.4964,1.0447,-0.25972,1.4954,-0.50369,-0.58621
0.57238,0.18116,0.93448,0.65339,-1.6699,-1.591,1.2778,1.2086,0.69776
-0.94851,-0.49082,-1.3127,1.3794,-0.16134,1.2338,-0.62344,1.4996,-0.25575
1.0139,0.61191,-1.2625,-1.0817,-1.3624,0.06193,-0.72255,1.4913,-0.68736
-0.22272,-1.1618,0.59281,-0.76731,-0.4155,-1.4658,-1.3457,1.1734,-3.1061
-1.4411,-0.079021,-0.10966,-0.20082,1.1055,-1.431,-1.3639,-1.5999,-0.21767
-0.59764,-0.51937,0.9253,1.1613,1.6743,-0.45121,0.32411,-0.33458,-0.52361
1.4176,1.5616,1.1533,-1.2818,-0.88081,0.31363,-0.97068,1.6303,-1.2056
1.3766,0.18354,-0.23565,-1.1708,1.4938,0.83318,1.5529,1.3768,0.4917
0.40101,1.5351,-1.1805,0.2065,1.1595,0.88004,-1.4419,-1.142,1.2702
1.004,-0.87768,-1.1839,-0.076811,-0.4564,-1.704,1.5206,1.1477,0.15098
-1.5253,1.1121,-1.4394,-0.47158,0.99895,1.219,1.3512,0.43057,-1.5294
-0.013862,1.3018,-1.5706,0.97146,0.95064,1.3253,-0.5067,0.44859,0.51853
-0.045104,-1.7037,-0.75139,-1.3617,1.2403,-1.0259,0.044935,-1.6132,1.2177
-1.0192,0.43223,-0.026779,-0.86247,-0.30248,-0.87917,0.63509,0.20855,0.91992
-1.2157,-1.5248,-0.70135,-0.71453,-1.4274,-0.074623,1.5855,1.5718,-0.49428
-0.74937,0.5947,1.4137,-0.88988,0.076809,-0.79929,1.5991,-1.3999,-0.70718
0.95139,0.8541,1.3183,-0.45919,-0.38822,-1.6871,1.4964,-1.1015,0.46804
-1.6658,-0.20764,1.4157,-0.65951,0.41791,0.21881,0.052089,-1.5864,-0.65
1.4032,0.18477,1.5438,-1.3114,-1.067,0.4823,-1.1976,1.2585,0.02458
0.2339,1.4212,-0.048788,0.57247,-1.6692,1.4911,-0.084635,-0.26447,-0.050225
-1.7182,1.1121,-0.91744,1.0515,1.623,0.36003,-1.025,-1.1197,1.0166
0.87342,-1.5908,0.94862,0.20861,1.1928,1.3071,0.44291,-0.35182,-0.87229
1.6984,0.32935,-1.0307,0.97592,-0.99225,0.28956,1.3477,1.006,-0.99329
0.48558,-1.0641,0.15329,-0.96735,-1.0952,0.014819,-0.65957,1.1314,-1.1379
0.62009,-1.5557,-0.78577,1.2456,0.95295,1.4723,0.63382,0.22375,-1.5089
-1.1383,1.4592,-0.53533,1.623,-1.3279,1.5627,-1.2816,-0.28203,-1.8515
-0.43504,1.6849,-1.4903,-0.76834,-0.60304,-0.6507,-0.32766,0.32293,-0.017849
-0.39379,0.13911,0.15326,1.3451,-1.2688,-0.75981,1.3506,0.77467,-0.75713
0.95095,-1.0821,1.1122,0.59216,1.468,0.23284,1.1847,-0.30396,-1.1682
-1.2682,-0.12372,-1.0359,0.21463,0.23233,-1.0385,-0.68513,-0.46238,1.0029
1.5929,-1.112,-1.3246,0.87504,0.53684,-1.3539,1.3173,1.5813,0.98217
-1.2733,-0.47091,0.75681,-0.91704,-1.6926,1.3446,-1.2145,-0.21115,0.15409
0.30289,0.56487,0.58805,0.64298,1.1944,-1.1357,-0.57488,1.6348,-1.0154
-0.58917,0.30882,-1.1786,0.8003,-0.86099,0.74777,0.47087,-0.88491,-0.48246
-0.32789,0.58433,-1.3377,0.019042,1.2654,1.0451,-0.69252,1.6644,0.71173
-1.1499,-0.13399,-1.033,-1.1414,-1.5863,-0.41771,-1.3845,1.7328,0.87413
-1.0154,0.50969,-1.0127,-1.5929,1.3164,1.0699,0.59712,0.95064,1.2926
1.2252,-0.64185,1.3075,1.3299,-0.70318,-0.36967,-1.2333,-1.5711,-0.36088
0.54384,-1.5164,-1.2734,1.7071,-0.20967,-0.56913,0.50368,-1.1003,-0.69495
0.29684,-1.2788,-0.23947,0.5764,-0.73709,-1.7187,1.2875,0.25062,1.0047
-0.74115,-0.77303,-0.0073202,1.1757,-0.78683,0.84786,0.11596,0.95285,-0.89447
-0.9137,-1.078,-0.3126,1.7018,-0.92245,-0.3696,0.81939,-1.1421,-1.4138
-1.2254,1.4671,-1.4585,1.5744,-0.33975,1.6841,-0.7423,-0.047513,-1.1881
-0.46975,0.7731,-0.50353,-1.4183,0.124,1.5006,0.26658,-1.2739,-0.28839
1.4787,-0.68126,1.7065,-0.8834,1.515,-1.354,0.83275,0.80264,0.034471
-0.30921,0.026958,-0.11124,0.23585,-1.2575,-0.13961,-1.1611,0.5685,1.0367
0.45689,-1.6296,0.19637,-0.85014,-1.5677,0.98302,-0.030685,-0.13955,0.80513
-1.0908,-1.3717,-1.2635,1.5885,-1.4126,-0.34749,-0.99628,-1.6779,-0.68593
-1.5168,-0.61991,0.83716,1.2312,-0.45468,-0.5715,1.0188,1.6973,0.40756
1.461,-1.1347,0.82248,1.4014,-0.79198,-0.59439,-1.5529,-0.77477,0.93844
-0.79142,-1.1594,-0.70931,0.29838,0.94495,-0.20181,-0.12866,1.183,1.5214
0.27868,-1.2706,-0.39796,-0.90824,0.33735,-0.79159,-0.13427,-1.6324,0.99627
-1.0318,0.72165,-1.5273,0.66585,0.86667,-1.631,-0.55272,-1.5442,0.34166
-0.16336,1.5355,-1.1381,-0.68731,1.0563,0.69016,1.0402,-1.4889,-1.7489
0.75295,-0.072626,1.56,-0.11469,0.84198,0.27045,-1.4636,-1.3952,-0.067058
0.62318,0.46473,0.15574,-1.1607,-1.2432,-0.61263,0.80809,1.2062,-1.2316
1.1652,1.6627,-0.25286,0.69186,0.18765,1.0329,-1.1887,-0.73279,1.306
-1.569,-0.85586,-0.28317,-0.2031,1.525,0.98624,-0.51953,-0.21313,1.5366
-0.6664,0.70205,1.6261,1.4636,-0.51276,1.4579,-1.1202,1.1399,-0.74255
-1.3667,0.339,-0.0067478,-1.4668,-0.61736,1.4077,-0.60028,0.35425,1.041
1.5434,-1.2983,-0.96068,0.42251,-1.5841,1.3314,1.643,-1.0495,3.0266
-1.7213,0.26008,1.0848,1.3912,0.55172,-1.3989,-1.5225,1.521,-0.93108
-1.0937,0.30354,-0.64257,1.5174,-1.2839,1.3098,-1.2859,-0.04866,-1.1355
-1.468,0.8001,0.52544,-1.3598,1.1576,1.2764,-1.5436,-0.87984,0.45118
1.595,-1.5142,1.5831,0.45065,-1.3137,0.63054,0.24439,-0.47653,0.94271
-0.43797,-0.025257,-0.88342,-1.6769,0.53744,0.56877,-1.0691,-1.0104,0.91363
0.213,-0.1783,0.87063,0.10939,0.18055,-0.72412,1.6326,0.44574,-0.039394
-1.1408,-0.20981,-1.4375,0.4705,-1.0463,-1.115,0.36302,-1.4666,-1.2463
-0.86836,-1.6435,0.74631,0.52537,1.0926,0.20023,-1.4444,-1.3463,0.55365
-1.5819,-0.21806,0.094899,-0.94959,1.2494,1.1467,0.74673,0.86806,1.1107
-0.08525,-0.81806,-0.29416,-0.91352,-0.74697,1.068,0.96312,-1.225,0.25711
-0.28201,-0.31149,-1.1427,-1.4933,-0.35434,-0.87938,0.15997,-0.72551,-0.20945
-0.3319,-0.37453,-0.70723,-0.51802,-0.1168,-1.0094,1.5771,-1.2638,0.23219
0.72899,0.33104,1.0226,0.86508,-0.91802,-0.34037,-0.82525,-1.4011,-0.29849
0.57674,-0.72169,1.1208,1.4715,1.4808,-1.054,-0.78397,-1.1172,-0.5783
0.41637,0.72874,0.55675,1.5735,0.20037,1.1282,-0.40214,1.2365,-0.41461
-0.9352,1.3821,-0.47073,-0.34789,0.28373,-1.3513,0.95103,0.53466,1.2654
-0.32432,0.75419,0.070591,-0.0055581,-0.76982,1.212,0.52915,1.2995,-0.54354
0.19284,0.4353,1.6164,0.59217,-1.17,-1.4776,0.38273,-0.37984,0.90476
0.12454,1.4799,1.3232,-0.54919,0.86142,-1.5683,1.294,1.6121,0.50669
-1.3038,1.265,-0.90989,1.4879,0.48971,0.0057811,-1.5858,-0.6038,0.70797
0.88333,1.1867,1.6509,1.2432,1.6085,0.1841,1.3927,0.52525,0.0090365
0.945,1.4849,-0.54579,0.12141,0.21367,0.085553,0.98811,0.61903,1.0459
1.4149,-1.3877,1.3907,1.0954,-0.43864,-1.4723,0.30761,-1.0095,0.19926
-0.98551,-1.5799,0.60364,0.89522,-0.62522,0.18537,-1.0225,1.2665,1.3359
0.54545,0.73172,1.146,0.37576,-0.19099,1.1029,-1.1844,0.89954,0.72996
-0.7319,-1.6418,0.29538,-0.026551,1.2044,-1.4578,-0.98009,-0.88318,0.1978
-0.06363,-0.69092,0.35788,1.0544,-1.534,1.624,-1.0636,0.55208,-0.37888
-0.96658,-0.63018,1.6945,1.3704,-0.5113,0.73171,1.4052,1.1088,0.45924
1.2753,0.091509,1.3939,0.036463,-0.32699,-0.66134,0.20368,-1.1194,-0.15108
-1.342,-0.15001,-1.4716,-0.68958,-0.9091,0.63388,0.76756,0.17993,-0.038628
0.45405,-1.0592,-1.4033,1.1302,0.87522,-0.87656,0.023768,-0.78986,1.3158
-0.14019,1.636,0.85202,0.72735,-0.99478,-0.70754,1.0064,-1.0114,-1.1835
-1.2248,0.99879,-0.67193,-0.163,-0.89196,0.83561,-1.5371,1.1347,0.30011
0.71945,1.6199,0.16538,-0.85191,-1.5804,-1.1946,1.4211,1.16,-1.008
-0.40345,-0.71536,-1.2409,0.91798,1.7027,-0.44671,-1.5304,-0.24383,0.47147
-1.2203,1.1592,1.5609,0.032265,1.6503,0.8974,1.3446,-0.051516,-1.4526
-0.57575,-1.409,1.2586,0.4171,-0.63687,0.83693,1.5685,0.95314,-1.4928
1.5337,1.0337,0.10356,1.0476,-1.1002,-0.77141,1.1194,-1.4832,-0.89688
0.63243,-1.5507,-0.47152,0.35094,-0.69595,-1.2635,-1.1279,-1.3414,0.76475
-1.4543,-0.69718,1.2962,0.023532,-0.26963,1.6999,0.53004,-1.3549,-1.1236
-1.2582,-1.2779,1.5563,0.104,-1.5797,-1.3805,0.05791,1.5535,0.43288
-1.4297,0.18467,0.77974,-0.44468,0.47823,1.0202,0.17629,-0.6077,-0.20893
-1.3259,1.4715,1.3598,-0.1208,-1.2203,1.1483,0.40823,1.1697,-0.70782
0.22034,0.28478,0.47615,-1.5894,-0.73125,-1.5185,1.3562,0.47181,-0.3791
-0.80187,-1.0338,-0.26073,0.57866,-1.6484,0.9248,0.082526,0.7516,-1.417
1.2462,-0.80852,-0.20588,1.292,0.53604,-0.57809,-1.6192,1.4144,-0.94469
1.711,1.5954,1.0266,-0.24117,1.2237,1.3659,-1.436,-0.86152,1.3782
-0.70844,0.17784,-0.71496,-0.5074,-1.1432,-1.2827,1.4881,-0.91115,-0.46668
0.92744,-1.1062,-0.48017,0.74645,-0.54091,1.6722,-0.66576,-1.7402,-0.99004
-1.0743,-0.049432,-1.0895,-0.52973,-2.67E-05,0.19518,1.6229,0.37299,0.27112
1.6002,-0.12034,-1.0106,-1.078,0.27454,-1.5523,0.7637,0.84171,-0.68739
-1.1341,0.20542,-1.3533,-0.91744,-1.4576,-0.048732,1.0412,1.161,-1.4233
-1.4471,1.4343,-0.80328,1.7112,0.68248,-1.5261,-0.55765,0.70532,-0.06834
1.074,-0.55809,1.1267,1.3877,-0.55523,-1.1263,-0.57657,0.90465,0.40287
0.7743,-0.29091,-0.74399,-0.954,1.6937,0.43138,1.5341,0.71654,0.52117
-0.62235,-1.2902,-1.5672,-1.5615,-1.3021,1.6659,0.44434,1.6718,-0.15127
1.0943,1.3677,0.46323,-0.59121,-0.6843,1.1258,1.3426,-0.46004,1.0513
