x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,f
-56.204,-15.201,-0.73992,0.02551,-0.64689,-7.2104,5.5698,0.003049,0.53398,-0.00044952,-0.00064585,-0.00064583,-0.00084346,0.00020924,-1.81E-08,0.0003034,-3.01E-08,-0.00084342,0.3296
-170.2,-7.2012,-0.42992,-0.10449,1.8531,6.7896,-4.4302,-0.013951,2.034,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
142.8,11.799,-0.21992,-0.04449,-0.44689,3.7896,-1.4302,0.004049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.053351
81.796,0.79878,-0.18992,0.12551,1.0531,-4.2104,-8.4302,-0.015951,-0.066022,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,0.053351
234.8,-6.2012,0.46008,-0.04449,0.65311,2.7896,2.5698,0.002049,-0.16602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.0068313
-102.2,-9.2012,-0.079924,-0.18449,-1.7469,-1.2104,2.5698,0.016049,3.634,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
393.8,79.799,0.59008,0.39551,0.95311,-3.2104,-35.43,-0.007951,-0.86602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.14036
-98.204,-18.201,-0.20992,0.03551,1.2531,0.78963,-5.4302,-0.016951,-0.066022,-0.00014952,-0.00014585,-0.00014583,-0.00014346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
96.796,-9.2012,0.41008,0.07551,-0.54689,-8.2104,4.5698,0.008049,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.053351
-225.2,-17.201,0.19008,0.12551,-0.34689,-0.21037,-10.43,-0.011951,0.033978,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.51766
-169.2,-0.20122,0.13008,-0.02449,1.2531,-1.2104,-1.4302,-0.007951,0.43398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.20448
116.8,21.799,0.39008,0.07551,-1.4469,-4.2104,-0.43021,0.021049,0.13398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.67588
91.796,29.799,0.18008,-0.03449,-0.54689,4.7896,-0.43021,0.007049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.093252
-41.204,-38.201,-0.079924,-0.07449,-0.74689,3.7896,2.5698,0.011049,0.13398,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.2651
86.796,-6.2012,-0.17992,-0.15449,0.65311,4.7896,12.57,-0.006951,-0.56602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-94.204,-9.2012,-0.029924,0.05551,0.95311,0.78963,-9.4302,-0.025951,0.23398,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,-0.041959
-460.2,-3.2012,0.10008,0.00551,0.25311,1.7896,-4.4302,0.002049,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
73.796,-56.201,-0.55992,-0.15449,-0.54689,-4.2104,19.57,0.016049,0.33398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
460.8,16.799,0.12008,-0.03449,0.45311,2.7896,-0.43021,-0.002951,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
146.8,-1.2012,0.41008,0.11551,0.65311,-4.2104,-8.4302,0.005049,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.053351
-89.204,-5.2012,0.30008,-0.00449,0.053106,-0.21037,8.5698,-0.007951,0.23398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.093252
-487.2,-10.201,-0.31992,-0.26449,-0.44689,1.7896,16.57,0.014049,1.334,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
18.796,42.799,0.21008,0.13551,-0.54689,4.7896,-19.43,0.005049,-0.36602,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,0.053351
-236.2,30.799,-0.0099241,0.05551,-0.44689,-2.2104,-4.4302,0.002049,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
-578.2,6.7988,0.18008,0.04551,1.2531,0.78963,-6.4302,-0.010951,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.053351
190.8,9.7988,-0.0099241,-0.05449,-0.54689,3.7896,2.5698,4.90E-05,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
-499.2,-5.2012,-0.079924,0.04551,1.7531,4.7896,-8.4302,-0.010951,-0.066022,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,0.22041
21.796,1.7988,0.21008,-0.11449,0.55311,4.7896,8.5698,-0.012951,-0.46602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.29451
305.8,-4.2012,0.31008,-0.01449,-0.24689,-0.21037,1.5698,0.004049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.041959
364.8,-23.201,0.23008,0.03551,-0.74689,-8.2104,8.5698,0.021049,0.13398,-0.00024952,-0.00014585,-0.00014583,-0.00014346,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.29451
-292.2,-11.201,-0.32992,-0.07449,0.45311,5.7896,2.5698,-0.006951,0.23398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
-319.2,16.799,0.24008,-0.02449,-0.74689,3.7896,-2.4302,-0.003951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
399.8,75.799,0.32008,0.03551,-0.34689,-5.2104,2.5698,0.006049,-0.066022,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.053351
-212.2,-1.2012,-0.26992,-0.10449,-0.94689,2.7896,-3.4302,0.007049,0.93398,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.32964
223.8,-2.2012,0.12008,-0.15449,0.75311,0.78963,13.57,-0.016951,-0.46602,-0.00074952,-0.00074585,-0.00074583,-0.00074346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00074342,0.57323
-459.2,-16.201,-0.45992,-0.03449,0.25311,-7.2104,10.57,0.019049,0.43398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
-80.204,26.799,-0.55992,0.14551,0.25311,3.7896,-18.43,-0.012951,0.033978,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.18118
294.8,-0.20122,0.25008,0.02551,-2.5469,0.78963,-6.4302,0.018049,0.43398,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.041959
413.8,20.799,-0.099924,0.01551,-0.84689,-2.2104,-1.4302,0.010049,0.13398,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.041959
119.8,22.799,0.090076,-0.04449,-0.54689,3.7896,5.5698,-0.010951,-0.86602,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
240.8,-6.2012,0.16008,-0.17449,-1.1469,0.78963,17.57,0.007049,-0.26602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
293.8,-4.2012,-0.35992,0.00551,-0.84689,-6.2104,7.5698,-0.00095096,-0.066022,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,0.14036
-112.2,13.799,-0.0099241,0.14551,0.75311,-1.2104,-15.43,-0.023951,-0.46602,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,-0.14732
-190.2,-25.201,0.080076,-0.02449,1.0531,-2.2104,5.5698,0.005049,0.13398,-0.00024952,-0.00024585,-0.00024583,-4.35E-05,-0.00019076,-1.81E-08,-0.0001966,-3.01E-08,-4.34E-05,0.053351
-503.2,5.7988,0.17008,0.08551,0.45311,4.7896,-14.43,-0.004951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
85.796,0.79878,0.24008,-0.02449,1.0531,3.7896,-1.4302,4.90E-05,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
134.8,-14.201,0.18008,0.01551,-1.0469,-2.2104,-5.4302,-0.00095096,1.034,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.041959
-340.2,-3.2012,0.11008,0.01551,0.15311,4.7896,-6.4302,-0.008951,0.43398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
116.8,2.7988,0.49008,0.01551,-0.64689,-1.2104,-2.4302,-0.003951,0.13398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.041959
-139.2,5.7988,-0.029924,0.05551,1.2531,4.7896,-11.43,-0.005951,-0.26602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
-343.2,-35.201,-0.44992,-0.01449,0.15311,-1.2104,-7.4302,-0.025951,1.634,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,-0.041959
73.796,-27.201,0.13008,0.03551,1.2531,4.7896,-9.4302,-0.008951,-0.36602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-65.204,-1.2012,-0.21992,-0.01449,-0.84689,1.7896,-1.4302,-0.002951,0.033978,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,0.0001034,-3.01E-08,0.00015658,-0.20448
322.8,-20.201,0.25008,0.03551,-0.84689,1.7896,9.5698,0.011049,-2.366,0.00035048,0.00035415,0.00035417,0.00035654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
-248.2,-4.2012,-0.27992,0.14551,-0.94689,-9.2104,-0.43021,0.007049,0.033978,-0.00054952,-0.00064585,-0.00064583,-0.00064346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.25815
150.8,-26.201,0.24008,-0.08449,-0.54689,-0.21037,8.5698,0.009049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.041959
-165.2,-23.201,-0.12992,-0.08449,-0.34689,4.7896,3.5698,-0.002951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
325.8,11.799,0.15008,-0.10449,0.55311,4.7896,6.5698,0.001049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.14036
-197.2,-30.201,0.030076,-0.03449,2.4531,0.78963,3.5698,-0.010951,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.14036
167.8,-3.2012,0.19008,-0.08449,-1.2469,2.7896,5.5698,0.013049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,0.0068313
365.8,2.7988,-0.12992,-0.09449,-1.2469,0.78963,8.5698,0.013049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
129.8,-8.2012,0.33008,-0.02449,-0.24689,4.7896,-1.4302,0.002049,-0.26602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
2.7958,-13.201,-0.20992,-0.04449,0.45311,-1.2104,12.57,-0.006951,-0.76602,-4.95E-05,-0.00014585,-0.00014583,-0.00014346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
-133.2,-13.201,0.30008,0.10551,-1.1469,2.7896,-12.43,-0.008951,-1.166,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.2651
-251.2,-39.201,-0.17992,-0.01449,0.15311,-0.21037,1.5698,-0.005951,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
-204.2,23.799,-0.29992,-0.09449,0.25311,4.7896,4.5698,-0.003951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
-31.204,9.7988,-0.17992,-0.01449,0.35311,3.7896,-3.4302,-0.001951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
-181.2,-44.201,0.14008,-0.27449,-0.54689,4.7896,9.5698,0.003049,3.634,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
163.8,3.7988,-0.099924,-0.02449,-0.34689,0.78963,1.5698,0.005049,-0.066022,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,0.18118
-85.204,-8.2012,-0.47992,0.03551,-1.2469,-0.21037,-5.4302,0.016049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
575.8,10.799,-0.56992,-0.11449,1.3531,1.7896,10.57,4.90E-05,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
-137.2,14.799,0.020076,-0.02449,-0.34689,4.7896,-1.4302,0.001049,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
-430.2,-3.2012,0.32008,-0.00449,1.2531,5.7896,-5.4302,-0.005951,-0.26602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
-271.2,15.799,-0.41992,0.10551,-1.8469,2.7896,-15.43,0.006049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
-50.204,6.7988,-0.099924,0.03551,0.55311,0.78963,-4.4302,0.004049,-0.066022,-0.00014952,-0.00014585,-0.00014583,-4.35E-05,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,-4.34E-05,0.42804
481.8,28.799,-0.10992,-0.02449,1.9531,-1.2104,3.5698,-0.008951,-0.36602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
258.8,7.7988,0.030076,-0.13449,0.053106,2.7896,11.57,0.010049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.093252
250.8,-18.201,-0.26992,-0.15449,-1.4469,-6.2104,24.57,0.031049,-0.16602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.0068313
173.8,-30.201,-0.079924,-0.23449,-0.14689,0.78963,20.57,0.013049,0.13398,5.05E-05,0.00025415,0.00025417,0.00025654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.14036
339.8,-44.201,0.31008,-0.15449,0.15311,0.78963,14.57,0.013049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
38.796,3.7988,0.030076,0.14551,-0.14689,-3.2104,-10.43,0.013049,-0.066022,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.25815
-94.204,-16.201,0.43008,0.04551,-0.24689,-3.2104,-2.4302,0.012049,-0.16602,5.05E-05,5.42E-05,5.42E-05,0.00015654,-9.08E-05,-1.81E-08,-0.0001966,-3.01E-08,0.00015658,-0.041959
29.796,21.799,0.28008,0.02551,-0.44689,3.7896,-6.4302,0.006049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,0.00035658,-0.093252
348.8,-41.201,-0.19992,0.00551,0.25311,-4.2104,4.5698,-0.00095096,-0.066022,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.18118
3.7958,-9.2012,-0.099924,-0.02449,-0.64689,4.7896,-1.4302,0.007049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
-77.204,6.7988,-0.12992,0.06551,-1.0469,2.7896,-5.4302,0.003049,-0.46602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.76897
-21.204,1.7988,-0.39992,0.02551,0.25311,-0.21037,-4.4302,-0.005951,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.041959
-92.204,-30.201,-0.57992,-0.03449,-0.54689,4.7896,3.5698,0.002049,-1.066,0.00045048,0.00035415,0.00035417,0.00025654,9.24E-06,-1.81E-08,0.0001034,-3.01E-08,0.00025658,-0.14732
-98.204,-4.2012,-0.37992,-0.09449,-0.24689,3.7896,5.5698,-0.009951,0.033978,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
235.8,17.799,-0.33992,0.00551,-1.2469,-1.2104,1.5698,0.011049,0.23398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.36351
60.796,-9.2012,0.13008,-0.10449,0.55311,-3.2104,14.57,0.008049,-0.16602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.36351
-202.2,2.7988,0.39008,-0.10449,-0.44689,0.78963,6.5698,0.009049,0.83398,-4.95E-05,0.00015415,0.00015417,0.00025654,-0.00029076,-1.81E-08,-0.0001966,-3.01E-08,0.00025658,-0.093252
-212.2,26.799,-0.059924,0.03551,-1.1469,3.7896,-8.4302,0.008049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
54.796,6.7988,0.19008,0.06551,0.55311,-1.2104,-4.4302,-0.005951,-0.16602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.3963
27.796,39.799,-0.38992,0.10551,1.2531,0.78963,-14.43,-0.021951,-0.066022,-0.00014952,-0.00024585,-0.00024583,-0.00024346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.041959
129.8,-42.201,-0.26992,-0.13449,-0.24689,-0.21037,11.57,0.006049,-0.16602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.3963
-46.204,-18.201,-0.49992,-0.13449,-1.1469,-2.2104,14.57,0.018049,0.33398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
102.8,-64.201,-0.18992,-0.33449,0.45311,3.7896,33.57,-0.014951,-0.26602,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.47274
-165.2,-37.201,0.53008,-0.02449,-0.84689,-9.2104,19.57,0.025049,-1.466,-4.95E-05,5.42E-05,5.42E-05,5.65E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
23.796,10.799,0.26008,0.23551,0.85311,-1.2104,-9.4302,-0.026951,-1.766,-0.00054952,-0.00054585,-0.00054583,-0.00044346,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,-0.00044342,0.0068313
-287.2,-2.2012,-0.12992,0.03551,0.85311,0.78963,-3.4302,-0.019951,-0.26602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.14732
-419.2,-56.201,-0.17992,-0.04449,-0.54689,-2.2104,5.5698,0.006049,0.13398,-0.00014952,-0.00014585,-0.00014583,-0.00024346,9.24E-06,-1.81E-08,0.0001034,-3.01E-08,-0.00024342,0.25815
-11.204,-3.2012,0.020076,-0.00449,-0.34689,4.7896,-4.4302,0.012049,0.033978,0.00055048,0.00055415,0.00055417,0.00055654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00055658,-0.14732
-126.2,-36.201,0.35008,-0.02449,-0.34689,-1.2104,6.5698,0.004049,-0.26602,-4.95E-05,-4.58E-05,-4.58E-05,5.65E-05,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,5.66E-05,-0.20448
596.8,-4.2012,0.19008,-0.14449,-0.046894,3.7896,3.5698,0.001049,1.234,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
252.8,16.799,0.62008,0.06551,0.65311,0.78963,-6.4302,-0.002951,-0.26602,5.05E-05,5.42E-05,5.42E-05,0.00015654,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,0.00015658,0.0068313
558.8,12.799,0.32008,-0.00449,0.45311,3.7896,-4.4302,-0.004951,0.13398,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.14036
-223.2,-20.201,0.39008,0.02551,-0.44689,-4.2104,3.5698,-0.005951,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.14732
-62.204,-9.2012,-0.24992,0.04551,-0.64689,-5.2104,3.5698,-0.001951,-0.26602,-0.00094952,-0.00094585,-0.00094583,-0.00094346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00094342,0.5999
-49.204,9.7988,-0.16992,0.00551,-0.24689,3.7896,-4.4302,-0.003951,-0.066022,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,0.25815
203.8,-0.20122,0.60008,0.07551,0.75311,0.78963,-14.43,-0.017951,0.43398,-0.00034952,-0.00014585,-0.00014583,-0.00014346,-0.00029076,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
-437.2,21.799,0.080076,0.04551,0.95311,-4.2104,-2.4302,-0.013951,0.33398,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,0.053351
17.796,22.799,-0.14992,0.12551,1.2531,-3.2104,-11.43,-0.005951,0.033978,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
63.796,-7.2012,-0.14992,-0.05449,-1.1469,0.78963,5.5698,0.014049,-0.16602,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.48867
-8.2042,14.799,0.10008,0.51551,0.85311,-3.2104,-45.43,-0.014951,-1.866,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.3963
284.8,8.7988,0.21008,-0.11449,-0.54689,1.7896,9.5698,0.002049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
131.8,10.799,7.59E-05,0.06551,-0.14689,-2.2104,-6.4302,0.001049,-0.56602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.041959
-130.2,18.799,0.57008,0.18551,-0.14689,-10.21,-6.4302,4.90E-05,0.93398,-0.0010495,-0.0010458,-0.0010458,-0.00094346,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,-0.00094342,0.51766
294.8,-11.201,-0.049924,-0.08449,-0.54689,-2.2104,11.57,0.003049,-0.066022,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.053351
